country,year,month,temperature_celsius,humidity,precip_mm,wind_mps,temp_z,precip_pctile,extreme_temp,extreme_precip,reason
Bahamas,2025,2025-02-01,20.900000000000002,87.21428571428571,0.0,5.988095238095238,-1.6165604166163414,0.25,True,False,temp_z=-1.62
Bahamas,2025,2025-03-01,20.08709677419355,82.2258064516129,1.56,6.565412186379928,-1.8939884780861436,0.6666666666666666,True,False,temp_z=-1.89
Bahamas,2025,2025-09-01,26.683333333333334,88.7,10.85,4.988888888888889,0.3571787746737778,1.0,False,True,precip_pctile=1.00
Bahrain,2024,2024-12-01,21.283870967741933,56.32258064516129,0.0,5.168458781362007,-1.665455161463376,0.4444444444444444,True,False,temp_z=-1.67
Bahrain,2025,2025-01-01,20.125806451612902,52.225806451612904,0.01,5.60304659498208,-1.8416562520450774,0.8888888888888888,True,False,temp_z=-1.84
Bahrain,2025,2025-02-01,19.853571428571428,55.714285714285715,0.14,6.223214285714286,-1.8830771809193871,1.0,True,True,temp_z=-1.88; precip_pctile=1.00
Bangladesh,2024,2024-12-01,26.451612903225808,28.774193548387096,0.0,3.1227598566308243,-1.8343825569060408,0.16666666666666666,True,False,temp_z=-1.83
Bangladesh,2025,2025-01-01,26.94193548387097,27.516129032258064,0.0,3.0698924731182795,-1.651618972116145,0.16666666666666666,True,False,temp_z=-1.65
Bangladesh,2025,2025-03-01,35.74516129032258,17.516129032258064,0.0,4.264336917562724,1.629708810065591,0.16666666666666666,True,False,temp_z=1.63
Bangladesh,2025,2025-04-01,37.36,26.733333333333334,1.68,3.232407407407407,2.2316262478670494,0.3333333333333333,True,False,temp_z=2.23
Bangladesh,2025,2025-05-01,34.858064516129026,45.12903225806452,31.460000000000004,3.813620071684588,1.299051008636503,1.0,False,True,precip_pctile=1.00
Barbados,2024,2024-05-01,29.58823529411765,77.17647058823529,0.79,8.207516339869281,1.7668450939111568,0.1111111111111111,True,False,temp_z=1.77
Barbados,2024,2024-06-01,29.403333333333332,78.16666666666667,2.82,8.021296296296295,1.6195268894986816,0.3888888888888889,True,False,temp_z=1.62
Barbados,2024,2024-11-01,27.74137931034483,82.58620689655173,12.71,5.956896551724138,0.2953868887966239,1.0,False,True,precip_pctile=1.00
Belarus,2024,2024-07-01,24.29310344827586,60.172413793103445,11.08,4.477969348659004,1.2484503965246985,1.0,False,True,precip_pctile=1.00
Belarus,2025,2025-02-01,-2.9785714285714286,71.46428571428571,0.34,3.890873015873016,-1.832177676173321,0.16666666666666666,True,False,temp_z=-1.83
Belgium,2024,2024-05-01,16.294117647058822,77.41176470588235,9.34,4.39297385620915,0.35825643793932793,1.0,False,True,precip_pctile=1.00
Belgium,2024,2024-08-01,23.437096774193545,59.11290322580645,3.4600000000000004,4.25,1.5833131292788452,0.4444444444444444,True,False,temp_z=1.58
Belgium,2025,2025-01-01,3.9919354838709675,88.90322580645162,8.55,4.474462365591398,-1.751629410647261,0.9444444444444444,True,False,temp_z=-1.75
Belgium,2025,2025-02-01,4.878571428571428,82.75,1.94,4.546626984126984,-1.5995669059828894,0.2222222222222222,True,False,temp_z=-1.60
Belize,2024,2024-05-01,30.352941176470587,80.6470588235294,0.26,3.068627450980392,2.720257156899973,0.1111111111111111,True,False,temp_z=2.72
Belize,2024,2024-06-01,27.683333333333334,91.56666666666666,7.96,1.9398148148148147,1.7183525565741555,0.8888888888888888,True,False,temp_z=1.72
Belize,2025,2025-06-01,23.33,97.56666666666666,25.619999999999997,1.1398148148148148,0.08454528985114214,1.0,False,True,precip_pctile=1.00
Benin,2025,2025-07-01,26.135483870967743,84.58064516129032,13.0,4.0,-1.2961942999759932,1.0,False,True,precip_pctile=1.00
Benin,2025,2025-08-01,25.387096774193548,87.25806451612904,5.02,3.653225806451613,-1.6821546062510981,0.7777777777777778,True,False,temp_z=-1.68
Benin,2025,2025-10-01,25.7,91.5,0.1,2.0972222222222223,-1.5207832712998695,0.1111111111111111,True,False,temp_z=-1.52
Bhutan,2024,2024-08-01,14.580645161290322,93.12903225806451,22.81,1.185483870967742,0.20554407324852153,1.0,False,True,precip_pctile=1.00
Bhutan,2024,2024-12-01,6.1,55.96774193548387,0.16,1.992831541218638,-1.9163596268850795,0.05555555555555555,True,False,temp_z=-1.92
Bhutan,2025,2025-02-01,5.878571428571428,66.17857142857143,5.44,2.455357142857143,-1.971762263841782,0.3333333333333333,True,False,temp_z=-1.97
Bhutan,2025,2025-07-01,20.0,64.41935483870968,16.02,2.6881720430107525,1.5614962285259846,0.7777777777777778,True,False,temp_z=1.56
Bolivia,2024,2024-05-01,20.052941176470586,52.05882352941177,0.01,1.8227124183006536,1.5987517284142116,0.05555555555555555,True,False,temp_z=1.60
Bolivia,2024,2024-06-01,21.42542372881356,45.25423728813559,0.09,1.5315442561205275,2.3452125477537655,0.16666666666666666,True,False,temp_z=2.35
Bolivia,2025,2025-03-01,17.0,94.53225806451613,18.87,1.3270609318996416,-0.06167081618817301,1.0,False,True,precip_pctile=1.00
Bolivia,2025,2025-07-01,13.611290322580645,72.01612903225806,0.22,1.2885304659498207,-1.9047099120164845,0.2777777777777778,True,False,temp_z=-1.90
Bosnia and Herzegovina,2024,2024-07-01,29.524137931034485,39.58620689655172,2.56,2.640804597701149,1.5241196015025151,0.4444444444444444,True,False,temp_z=1.52
Bosnia and Herzegovina,2024,2024-08-01,30.425806451612903,36.903225806451616,10.1,2.1586021505376345,1.6273005000555787,0.8888888888888888,True,False,temp_z=1.63
Bosnia and Herzegovina,2024,2024-09-01,20.59333333333333,64.1,12.96,2.0064814814814813,0.5021382168119388,1.0,False,True,precip_pctile=1.00
Botswana,2024,2024-12-01,31.809677419354838,36.29032258064516,3.1900000000000004,3.978494623655914,1.5907615012751695,0.9444444444444444,True,False,temp_z=1.59
Botswana,2025,2025-02-01,27.900000000000002,57.535714285714285,8.9,3.7222222222222223,0.8321639807313359,1.0,False,True,precip_pctile=1.00
Botswana,2025,2025-06-01,14.226666666666667,56.96666666666667,0.0,3.192592592592592,-1.820882716391741,0.25,True,False,temp_z=-1.82
Botswana,2025,2025-07-01,15.251612903225807,52.03225806451613,0.0,3.310931899641577,-1.622011661226069,0.25,True,False,temp_z=-1.62
Brazil,2024,2024-06-01,29.413333333333334,65.76666666666667,2.53,1.9296296296296298,1.911959516591032,0.3888888888888889,True,False,temp_z=1.91
Brazil,2024,2024-08-01,28.5258064516129,51.74193548387097,0.03,1.6021505376344087,1.5554394176738997,0.1111111111111111,True,False,temp_z=1.56
Brazil,2025,2025-02-01,22.535714285714285,96.82142857142857,15.6,1.0674603174603174,-0.8507843210022371,1.0,False,True,precip_pctile=1.00
Brunei Darussalam,2024,2024-06-01,26.75862068965517,95.3103448275862,19.28,1.5086206896551724,-1.565104269411639,0.8333333333333334,True,False,temp_z=-1.57
Brunei Darussalam,2024,2024-08-01,26.864516129032257,85.70967741935483,26.34,1.6227598566308241,-1.4949367478659257,1.0,False,True,precip_pctile=1.00
Brunei Darussalam,2025,2025-07-01,31.603225806451615,66.80645161290323,4.279999999999999,3.541218637992831,1.6449861359249598,0.1111111111111111,True,False,temp_z=1.64
Bulgaria,2024,2024-06-01,29.664102564102567,40.0,37.8,3.841168091168091,1.1416289553427033,1.0,False,True,precip_pctile=1.00
Bulgaria,2024,2024-07-01,33.65,23.982142857142858,0.01,3.8601190476190474,1.5474380974297561,0.05555555555555555,True,False,temp_z=1.55
Bulgaria,2025,2025-02-01,2.307142857142857,67.0,2.0700000000000003,2.0902777777777777,-1.6436169089407624,0.4444444444444444,True,False,temp_z=-1.64
Burkina Faso,2024,2024-05-01,37.57058823529412,39.1764705882353,0.23,3.1650326797385624,2.3220131207599835,0.6111111111111112,True,False,temp_z=2.32
Burkina Faso,2024,2024-06-01,35.61333333333334,42.86666666666667,0.0,3.749074074074074,1.7577072476669104,0.2777777777777778,True,False,temp_z=1.76
Burkina Faso,2024,2024-07-01,31.139285714285712,61.57142857142857,10.76,4.552579365079365,0.46777237745793787,1.0,False,True,precip_pctile=1.00
Burundi,2024,2024-09-01,30.103333333333335,44.2,0.9,3.8962962962962964,2.391441386712917,0.3333333333333333,True,False,temp_z=2.39
Burundi,2025,2025-04-01,26.003333333333334,68.3,18.27,1.1407407407407406,-0.3486366710314984,1.0,False,True,precip_pctile=1.00
Burundi,2025,2025-05-01,24.26451612903226,69.12903225806451,11.46,1.163978494623656,-1.5107085900397577,0.8333333333333334,True,False,temp_z=-1.51
Burundi,2025,2025-07-01,23.516129032258064,55.354838709677416,1.06,1.3897849462365592,-2.010864458959274,0.3888888888888889,True,False,temp_z=-2.01
Bélgica,2024,2024-07-01,17.4,63.0,0.12,6.111111111111111,,1.0,False,True,precip_pctile=1.00
Cambodia,2024,2024-07-01,27.693103448275863,85.44827586206897,8.610000000000001,3.3074712643678157,-1.9747742988646813,0.7777777777777778,True,False,temp_z=-1.97
Cambodia,2024,2024-10-01,30.787096774193547,72.70967741935483,10.23,2.796594982078853,-0.3233879710022473,1.0,False,True,precip_pctile=1.00
Cambodia,2025,2025-03-01,34.78387096774193,47.87096774193548,0.87,3.664874551971326,1.8098481298938578,0.16666666666666666,True,False,temp_z=1.81
Cambodia,2025,2025-04-01,34.486666666666665,57.13333333333333,1.6300000000000001,3.284259259259259,1.6512184666472387,0.2222222222222222,True,False,temp_z=1.65
Cameroon,2024,2024-08-01,22.651612903225807,79.03225806451613,18.65,2.260752688172043,-1.0438287099266679,1.0,False,True,precip_pctile=1.00
Cameroon,2025,2025-02-01,29.517857142857142,17.285714285714285,0.0,3.206349206349206,1.5319959243199115,0.1388888888888889,True,False,temp_z=1.53
Cameroon,2025,2025-03-01,30.35483870967742,24.838709677419356,0.02,3.155913978494624,1.8459838430400481,0.2777777777777778,True,False,temp_z=1.85
Cameroon,2025,2025-07-01,21.41290322580645,88.7741935483871,16.53,1.4202508960573477,-1.5085221857806133,0.7777777777777778,True,False,temp_z=-1.51
Canada,2024,2024-08-01,16.990322580645163,91.74193548387096,15.56,2.89247311827957,0.8787179007910711,1.0,False,True,precip_pctile=1.00
Canada,2025,2025-01-01,-9.953333333333335,77.9,1.27,3.9222222222222225,-1.8457368463258668,0.4444444444444444,True,False,temp_z=-1.85
Canada,2025,2025-02-01,-11.153571428571428,79.42857142857143,6.87,3.64781746031746,-1.967101014079565,0.7222222222222222,True,False,temp_z=-1.97
Cape Verde,2024,2024-08-01,28.338709677419356,69.51612903225806,0.51,4.520609318996415,1.5499371955563988,0.8333333333333334,True,False,temp_z=1.55
Cape Verde,2024,2024-09-01,28.126666666666665,75.36666666666666,4.01,5.286111111111111,1.4547151811453296,1.0,False,True,precip_pctile=1.00
Cape Verde,2025,2025-02-01,21.392857142857142,63.82142857142857,0.0,7.948412698412698,-1.5692322021779286,0.16666666666666666,True,False,temp_z=-1.57
Cape Verde,2025,2025-03-01,20.719354838709677,72.19354838709677,0.0,7.169354838709677,-1.8716814358676759,0.16666666666666666,True,False,temp_z=-1.87
Central African Republic,2024,2024-10-01,27.006451612903227,77.2258064516129,17.77,1.3378136200716846,-0.7306768201268679,1.0,False,True,precip_pctile=1.00
Central African Republic,2024,2024-12-01,35.08709677419355,19.516129032258064,0.0,2.721326164874552,1.8795007603137868,0.1388888888888889,True,False,temp_z=1.88
Central African Republic,2025,2025-10-01,23.9,93.0,0.17,1.1805555555555556,-1.7341103570387852,0.2777777777777778,True,False,temp_z=-1.73
Chad,2024,2024-05-01,41.63529411764706,19.352941176470587,0.0,3.8316993464052285,2.4620545853230036,0.3333333333333333,True,False,temp_z=2.46
Chad,2024,2024-06-01,37.78666666666666,35.5,0.30000000000000004,3.6759259259259256,1.5346684883717863,0.7222222222222222,True,False,temp_z=1.53
Chad,2024,2024-08-01,28.87741935483871,71.19354838709677,10.469999999999999,4.758064516129032,-0.6121519551565986,1.0,False,True,precip_pctile=1.00
Chile,2024,2024-06-01,7.8133333333333335,86.1,10.31,1.8870370370370368,-0.48079301301077115,1.0,False,True,precip_pctile=1.00
Chile,2024,2024-12-01,17.94516129032258,46.354838709677416,0.0,1.167562724014337,2.018560571676947,0.25,True,False,temp_z=2.02
Chile,2025,2025-01-01,16.19,62.86666666666667,0.0,1.0435185185185185,1.5855914488991827,0.25,True,False,temp_z=1.59
China,2024,2024-07-01,27.389655172413796,72.96551724137932,10.77,2.9233716475095783,0.6905195399403117,1.0,False,True,precip_pctile=1.00
China,2024,2024-12-01,2.293548387096774,24.516129032258064,0.01,2.7240143369175627,-1.88110389431087,0.1388888888888889,True,False,temp_z=-1.88
China,2025,2025-01-01,0.8161290322580644,28.741935483870968,0.01,2.0806451612903225,-2.0324965492601383,0.1388888888888889,True,False,temp_z=-2.03
China,2025,2025-02-01,3.6785714285714284,17.607142857142858,0.04,2.967261904761905,-1.7391791830039376,0.25,True,False,temp_z=-1.74
Colombia,2024,2024-06-01,13.5,80.0,0.02,1.3055555555555556,,1.0,False,True,precip_pctile=1.00
Comoros,2025,2025-03-01,27.9,78.64516129032258,22.95,3.6702508960573477,1.6454637017861087,1.0,True,True,temp_z=1.65; precip_pctile=1.00
Comoros,2025,2025-04-01,27.863333333333333,76.26666666666667,18.740000000000002,3.309259259259259,1.6117035108867883,0.9444444444444444,True,False,temp_z=1.61
Comoros,2025,2025-10-01,23.975,74.0,0.76,6.451388888888889,-1.9684112785730954,0.05555555555555555,True,False,temp_z=-1.97
Congo,2024,2024-08-01,31.89032258064516,42.29032258064516,0.0,3.0725806451612905,1.5184723077105464,0.16666666666666666,True,False,temp_z=1.52
Congo,2025,2025-03-01,27.641935483870967,75.03225806451613,20.5,1.7750896057347672,0.07206130909526547,1.0,False,True,precip_pctile=1.00
Congo,2025,2025-07-01,22.6,78.61290322580645,0.0,2.318100358422939,-1.6445221311748044,0.16666666666666666,True,False,temp_z=-1.64
Congo,2025,2025-08-01,21.903225806451612,75.80645161290323,0.0,2.638888888888889,-1.8817467140912065,0.16666666666666666,True,False,temp_z=-1.88
Costa Rica,2024,2024-05-01,23.705882352941178,75.23529411764706,3.18,2.906862745098039,1.549963907432889,0.6666666666666666,True,False,temp_z=1.55
Costa Rica,2024,2024-10-01,15.623333333333333,96.13333333333334,6.65,1.3333333333333333,-1.629085983043079,0.8888888888888888,True,False,temp_z=-1.63
Costa Rica,2024,2024-11-01,15.058620689655172,98.13793103448276,13.85,1.2385057471264367,-1.8512002768976874,1.0,True,True,temp_z=-1.85; precip_pctile=1.00
Costa Rica,2024,2024-12-01,13.62258064516129,94.6774193548387,4.220000000000001,2.275089605734767,-2.4160274044650345,0.7777777777777778,True,False,temp_z=-2.42
Cote d'Ivoire,2025,2025-09-01,22.78666666666667,92.6,2.84,1.5944444444444446,-0.29611323733572525,1.0,False,True,precip_pctile=1.00
Croatia,2024,2024-07-01,31.289285714285715,40.25,0.43,2.139880952380952,1.5475463082656955,0.2777777777777778,True,False,temp_z=1.55
Croatia,2024,2024-08-01,32.274193548387096,38.67741935483871,0.33999999999999997,1.6290322580645162,1.6572824776610968,0.2222222222222222,True,False,temp_z=1.66
Croatia,2024,2024-09-01,21.783333333333335,61.233333333333334,15.610000000000001,2.6064814814814814,0.48841492091861044,1.0,False,True,precip_pctile=1.00
Croatia,2025,2025-02-01,3.935714285714286,71.92857142857143,2.6199999999999997,1.60515873015873,-1.5001258128456352,0.6111111111111112,True,False,temp_z=-1.50
Cuba,2024,2024-05-01,28.823529411764707,70.58823529411765,0.02,2.725490196078431,1.8348396345214868,0.6111111111111112,True,False,temp_z=1.83
Cuba,2024,2024-06-01,27.73,81.6,9.48,3.125,1.4505123148124164,1.0,False,True,precip_pctile=1.00
Cuba,2025,2025-01-01,18.55666666666667,90.23333333333333,0.0,5.243518518518518,-1.7735094397633682,0.3055555555555556,True,False,temp_z=-1.77
Cuba,2025,2025-03-01,18.758064516129032,93.90322580645162,0.0,4.666666666666666,-1.7027269854038363,0.3055555555555556,True,False,temp_z=-1.70
Cyprus,2025,2025-02-01,13.864285714285714,50.285714285714285,3.3,4.281746031746032,-1.928061484256134,1.0,True,True,temp_z=-1.93; precip_pctile=1.00
Czech Republic,2024,2024-07-01,25.044444444444448,49.0,11.67,3.3055555555555554,1.4050698616810455,1.0,False,True,precip_pctile=1.00
Czech Republic,2024,2024-08-01,25.94516129032258,52.806451612903224,1.31,2.907706093189964,1.5174900222585932,0.3611111111111111,True,False,temp_z=1.52
Czech Republic,2025,2025-02-01,0.6392857142857142,74.25,0.1,2.619047619047619,-1.6409838186963266,0.16666666666666666,True,False,temp_z=-1.64
Democratic Republic of Congo,2024,2024-08-01,31.916129032258063,42.096774193548384,0.0,3.060035842293907,1.5703876214548302,0.16666666666666666,True,False,temp_z=1.57
Democratic Republic of Congo,2025,2025-03-01,27.75161290322581,74.87096774193549,18.370000000000005,1.75,0.13362365662039993,1.0,False,True,precip_pctile=1.00
Democratic Republic of Congo,2025,2025-07-01,22.787096774193547,77.54838709677419,0.0,2.274193548387097,-1.5791414416601517,0.16666666666666666,True,False,temp_z=-1.58
Democratic Republic of Congo,2025,2025-08-01,21.932258064516127,75.64516129032258,0.0,2.6039426523297493,-1.8740620076408834,0.16666666666666666,True,False,temp_z=-1.87
Denmark,2024,2024-07-01,19.282758620689656,66.86206896551724,7.03,4.799808429118773,1.0020684989900668,1.0,False,True,precip_pctile=1.00
Denmark,2025,2025-01-01,3.541935483870968,87.64516129032258,3.2600000000000002,6.299283154121864,-1.6514254454161095,0.5555555555555556,True,False,temp_z=-1.65
Denmark,2025,2025-02-01,2.292857142857143,83.07142857142857,0.2,4.82936507936508,-1.8619876113943599,0.1111111111111111,True,False,temp_z=-1.86
Djibouti,2024,2024-08-01,35.86129032258064,48.67741935483871,9.61,5.460573476702509,0.7448721214739139,1.0,False,True,precip_pctile=1.00
Djibouti,2025,2025-01-01,26.677419354838708,60.54838709677419,0.18,5.381720430107527,-1.6991821242968932,0.6944444444444444,True,False,temp_z=-1.70
Djibouti,2025,2025-07-01,39.987096774193546,34.774193548387096,0.0,5.554659498207885,1.8428508290049508,0.16666666666666666,True,False,temp_z=1.84
Dominica,2024,2024-05-01,30.352941176470587,67.0,2.71,2.5065359477124183,2.067062600173317,0.25,True,False,temp_z=2.07
Dominica,2024,2024-06-01,30.013333333333332,68.53333333333333,6.09,3.0175925925925924,1.8555618789651946,0.9444444444444444,True,False,temp_z=1.86
Dominica,2024,2024-08-01,28.216129032258067,81.38709677419355,6.48,3.75,0.7363003144372696,1.0,False,True,precip_pctile=1.00
Dominica,2025,2025-01-01,24.603333333333335,83.4,2.2199999999999998,5.666666666666667,-1.5136739171394824,0.1111111111111111,True,False,temp_z=-1.51
Dominican Republic,2024,2024-05-01,27.823529411764707,85.11764705882354,1.36,3.0669934640522873,1.6277984750002927,0.5555555555555556,True,False,temp_z=1.63
Dominican Republic,2024,2024-06-01,28.836666666666666,82.83333333333333,2.5700000000000003,2.6527777777777777,2.120472450978457,0.6666666666666666,True,False,temp_z=2.12
Dominican Republic,2025,2025-05-01,23.351612903225806,97.70967741935483,23.79,2.718637992831541,-0.5468297659851319,1.0,False,True,precip_pctile=1.00
Ecuador,2024,2024-05-01,15.229411764705882,67.94117647058823,0.6900000000000001,1.5147058823529411,3.2804897398951516,0.5555555555555556,True,False,temp_z=3.28
Ecuador,2024,2024-06-01,13.266666666666667,69.23333333333333,0.66,1.5583333333333333,1.923471317194805,0.5,True,False,temp_z=1.92
Ecuador,2025,2025-03-01,9.873333333333333,90.63333333333334,4.659999999999999,1.097222222222222,-0.42263865515806437,1.0,False,True,precip_pctile=1.00
Egypt,2024,2024-06-01,37.84666666666667,21.433333333333334,0.0,5.474074074074074,1.562258261114792,0.4722222222222222,True,False,temp_z=1.56
Egypt,2024,2024-07-01,37.5,25.107142857142858,0.0,4.376984126984127,1.5065826376328677,0.4722222222222222,True,False,temp_z=1.51
Egypt,2024,2024-11-01,22.006666666666668,53.4,0.21,4.190740740740741,-0.9816894579823274,1.0,False,True,precip_pctile=1.00
Egypt,2025,2025-02-01,16.87857142857143,45.357142857142854,0.060000000000000005,4.9186507936507935,-1.8052757069889673,0.9444444444444444,True,False,temp_z=-1.81
El Salvador,2024,2024-06-01,24.127586206896552,93.6896551724138,50.0,1.7250957854406128,0.2049756334372329,1.0,False,True,precip_pctile=1.00
El Salvador,2024,2024-11-01,19.93448275862069,95.48275862068965,2.08,1.3084291187739463,-1.8514662584999724,0.3888888888888889,True,False,temp_z=-1.85
El Salvador,2024,2024-12-01,19.274193548387096,91.38709677419355,0.02,1.7706093189964158,-2.1752947567634284,0.1111111111111111,True,False,temp_z=-2.18
Equatorial Guinea,2025,2025-02-01,31.0,72.14285714285714,1.59,1.7748015873015872,1.9324441350363717,0.2777777777777778,True,False,temp_z=1.93
Equatorial Guinea,2025,2025-07-01,25.938709677419357,93.38709677419355,41.01,2.434587813620072,-0.8234618099060885,1.0,False,True,precip_pctile=1.00
Equatorial Guinea,2025,2025-10-01,23.975,100.0,1.1600000000000001,2.930555555555556,-1.8927146741404572,0.19444444444444445,True,False,temp_z=-1.89
Eritrea,2024,2024-06-01,25.8,29.633333333333333,2.97,5.030555555555555,1.713255328145687,0.7222222222222222,True,False,temp_z=1.71
Eritrea,2024,2024-08-01,20.312903225806455,63.83870967741935,24.14,3.0770609318996414,-0.7680207524214134,1.0,False,True,precip_pctile=1.00
Eritrea,2024,2024-12-01,17.700000000000003,53.12903225806452,0.16,2.1218637992831537,-1.9495807907867,0.16666666666666666,True,False,temp_z=-1.95
Eritrea,2025,2025-01-01,18.306451612903224,45.0,0.17,1.9381720430107527,-1.6753421645982158,0.2222222222222222,True,False,temp_z=-1.68
Eritrea,2025,2025-06-01,25.64333333333333,19.333333333333332,0.13,4.307407407407408,1.64241034971366,0.1111111111111111,True,False,temp_z=1.64
Estonia,2024,2024-07-01,20.785714285714285,64.5,6.25,4.729166666666666,1.1352983822872436,1.0,False,True,precip_pctile=1.00
Estonia,2025,2025-02-01,-1.457142857142857,79.35714285714286,0.32,4.020833333333333,-1.7633429423319282,0.1111111111111111,True,False,temp_z=-1.76
Estonie,2024,2024-07-01,23.3,61.0,0.0,4.694444444444444,,1.0,False,True,precip_pctile=1.00
Ethiopia,2024,2024-05-01,24.41764705882353,38.35294117647059,0.57,5.132352941176471,1.9056398284425105,0.2222222222222222,True,False,temp_z=1.91
Ethiopia,2024,2024-08-01,18.5258064516129,73.74193548387096,31.64,3.0304659498207887,-0.9289650770011905,1.0,False,True,precip_pctile=1.00
Ethiopia,2025,2025-08-01,16.64516129032258,77.58064516129032,18.38,1.703405017921147,-1.8337563561590804,0.8333333333333334,True,False,temp_z=-1.83
Fiji Islands,2024,2024-08-01,21.625806451612902,85.19354838709677,32.27,3.085125448028674,-1.869665250616617,1.0,True,True,temp_z=-1.87; precip_pctile=1.00
Fiji Islands,2025,2025-02-01,26.092857142857145,95.0,11.75,2.6875,1.63292737316658,0.7777777777777778,True,False,temp_z=1.63
Finland,2025,2025-02-01,-2.039285714285714,85.42857142857143,0.22,4.107142857142857,-1.7291028170827119,0.16666666666666666,True,False,temp_z=-1.73
Finland,2025,2025-06-01,16.09,66.03333333333333,9.94,4.884259259259259,0.49742750557395166,1.0,False,True,precip_pctile=1.00
France,2024,2024-08-01,25.80322580645161,49.193548387096776,4.580000000000001,3.6980286738351253,1.6765381041843948,0.7777777777777778,True,False,temp_z=1.68
France,2025,2025-01-01,4.6,88.90322580645162,3.81,3.661290322580645,-1.7192954004575596,0.6666666666666666,True,False,temp_z=-1.72
France,2025,2025-02-01,5.514285714285714,85.64285714285714,1.57,3.134920634920635,-1.5728666405260292,0.3333333333333333,True,False,temp_z=-1.57
France,2025,2025-07-01,21.070967741935487,67.87096774193549,9.549999999999999,2.9928315412186377,0.9186364228654017,1.0,False,True,precip_pctile=1.00
Gabon,2024,2024-10-01,26.12258064516129,87.06451612903226,17.39,2.5367383512544803,-0.6282731497067735,1.0,False,True,precip_pctile=1.00
Gabon,2025,2025-07-01,24.483870967741936,82.35483870967742,0.59,3.2123655913978495,-1.5602992825327593,0.16666666666666666,True,False,temp_z=-1.56
Gabon,2025,2025-08-01,23.97741935483871,84.0,0.8200000000000001,3.161290322580645,-1.8483467290951219,0.2777777777777778,True,False,temp_z=-1.85
Gambia,2024,2024-05-01,32.8235294117647,47.8235294117647,0.0,3.5049019607843137,2.427694152196037,0.2222222222222222,True,False,temp_z=2.43
Gambia,2024,2024-06-01,31.53103448275862,56.172413793103445,0.01,3.3735632183908044,1.9559681382167213,0.4722222222222222,True,False,temp_z=1.96
Gambia,2025,2025-08-01,25.070967741935487,98.03225806451613,28.62,4.235663082437275,-0.40178311116903465,1.0,False,True,precip_pctile=1.00
Georgia,2024,2024-08-01,31.458064516129035,35.774193548387096,4.92,3.6137992831541217,1.4038746649735352,1.0,False,True,precip_pctile=1.00
Georgia,2024,2024-12-01,6.935483870967742,60.935483870967744,0.6900000000000001,2.6684587813620073,-1.6110947755641625,0.3888888888888889,True,False,temp_z=-1.61
Georgia,2025,2025-02-01,6.057142857142857,53.464285714285715,1.44,2.581349206349206,-1.7190838715476415,0.6666666666666666,True,False,temp_z=-1.72
Germany,2025,2025-02-01,2.607142857142857,76.07142857142857,0.25,3.099206349206349,-1.6105875217510135,0.05555555555555555,True,False,temp_z=-1.61
Germany,2025,2025-07-01,20.932258064516127,67.25806451612904,6.960000000000001,3.7849462365591395,0.8054402570894916,1.0,False,True,precip_pctile=1.00
Ghana,2025,2025-06-01,26.646666666666665,87.03333333333333,12.54,3.6009259259259263,-0.524722496892446,1.0,False,True,precip_pctile=1.00
Ghana,2025,2025-08-01,24.041935483870965,90.54838709677419,0.71,3.947132616487455,-1.8367780243792653,0.3333333333333333,True,False,temp_z=-1.84
Ghana,2025,2025-10-01,24.6,94.25,2.1399999999999997,3.076388888888889,-1.5556696943075745,0.7222222222222222,True,False,temp_z=-1.56
Greece,2025,2025-02-01,11.674999999999999,61.535714285714285,1.9600000000000002,3.9861111111111107,-1.7288709383748913,0.9444444444444444,True,False,temp_z=-1.73
Greece,2025,2025-10-01,20.225,59.25,2.88,2.25,-0.5898714891490866,1.0,False,True,precip_pctile=1.00
Grenada,2024,2024-05-01,30.099999999999998,73.52941176470588,0.74,6.928104575163398,2.0103672732717954,0.1111111111111111,True,False,temp_z=2.01
Grenada,2024,2024-06-01,29.75,76.92857142857143,6.07,6.136904761904761,1.7431720313487058,0.7777777777777778,True,False,temp_z=1.74
Grenada,2024,2024-08-01,28.580645161290324,79.58064516129032,14.799999999999999,4.060931899641577,0.8504690341402221,1.0,False,True,precip_pctile=1.00
Guatemala,2024,2024-05-01,21.529411764705884,82.58823529411765,0.97,3.5669934640522873,2.663576448982799,0.5,True,False,temp_z=2.66
Guatemala,2024,2024-06-01,19.448275862068964,88.65517241379311,14.01,2.3132183908045976,1.2572387092922144,1.0,False,True,precip_pctile=1.00
Guatemala,2024,2024-12-01,15.106451612903227,89.0,0.1,2.0501792114695343,-1.6767702100526332,0.19444444444444445,True,False,temp_z=-1.68
Guatemala,2025,2025-01-01,15.31,89.33333333333333,0.07,1.8601851851851852,-1.539221394396416,0.1111111111111111,True,False,temp_z=-1.54
Guinea,2024,2024-05-01,30.529411764705884,72.47058823529412,0.36000000000000004,3.477124183006536,2.7303307018103653,0.3333333333333333,True,False,temp_z=2.73
Guinea,2024,2024-06-01,29.196666666666665,75.46666666666667,8.72,3.585185185185185,1.826362845485388,0.5555555555555556,True,False,temp_z=1.83
Guinea,2025,2025-08-01,24.91290322580645,94.96774193548387,48.34,4.347670250896057,-1.079207364703272,1.0,False,True,precip_pctile=1.00
Guinea,2025,2025-10-01,24.175,92.0,0.06,2.7222222222222223,-1.5797087720533456,0.2222222222222222,True,False,temp_z=-1.58
